gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000171786.5,36.28171098638412,-3.2956862534177414,0.7435460614036179,-4.432390169879132,9.319417733323718e-6,1.9185108487358086e-4,down
ENSG00000158887.14,97.11550616923154,2.6380536095358136,0.9837470400217416,2.681638167345856,0.007326265364081996,0.04425497756906772,up
ENSG00000162733.15,853.8547532066996,2.4933034602292006,0.5361055561224938,4.650769669806426,3.3069850837520154e-6,8.009745940784192e-5,up
ENSG00000117152.12,524.40072483562,4.1531887401232215,1.2007166819624695,3.4589248259091288,5.423362493621081e-4,0.005702649424430311,up
ENSG00000232892.1,14.228852825895817,7.292452112532351,2.7232909876591536,2.677808631387089,0.00741055446698109,0.044610674131020885,up
ENSG00000188859.6,267.9947075447962,-4.792345584390892,0.7833647349132566,-6.117642741374562,9.496968145494892e-10,6.438871066984181e-8,down
ENSG00000229588.1,20.521867006921088,-7.475199377446638,1.3623565540682074,-5.486962539376742,4.089038038330988e-8,1.738583727677776e-6,down
ENSG00000116132.10,642.4977724777926,2.1290584742061123,0.6799146484374342,3.131361383519344,0.0017399790435033916,0.01448744997815057,up
ENSG00000230630.2,87.82471828031633,3.089324935358861,0.9352312025363659,3.3032740214190346,9.556295638406322e-4,0.00896892311119268,up
ENSG00000116183.9,60.3694762671375,4.085691132490888,1.4181578118438731,2.880984822964602,0.003964347293399777,0.027691962136935453,up
ENSG00000198797.6,20.80166481488206,-4.307496145229141,1.1961405938776495,-3.6011620768300294,3.167979971539273e-4,0.0037086485533486427,down
ENSG00000143340.6,65.11615463217301,-6.02261933589092,0.9749912366053445,-6.177100993092051,6.528931214903408e-10,4.513702052508025e-8,down
ENSG00000229407.4,22.456877199206794,-4.241878483990289,1.2385167119785447,-3.424966690367738,6.148748015967359e-4,0.0062735270406318305,down
ENSG00000116260.15,2038.5947127659285,1.9849560571320615,0.2580011866780148,7.693592741529846,1.4305992403474932e-14,2.8954167568193173e-12,up
ENSG00000153029.13,122.99884800195053,3.036163330600285,0.5209682329449865,5.827924120127492,5.612108396902772e-9,3.041624180543601e-7,up
ENSG00000162783.10,467.3566879435201,1.700364896954101,0.23472152752424902,7.244179581178112,4.3506465035662745e-13,6.366446050218649e-11,up
ENSG00000143333.6,107.73792069834325,3.1453268552075624,1.1118937240969042,2.8288016984377182,0.004672263947755171,0.03137474375624504,up
ENSG00000135838.12,53.36989465209285,1.8655301663757498,0.632445733044485,2.949707886233034,0.003180745062013722,0.02330157834332956,up
ENSG00000135862.5,2764.3367320400775,1.8957036946005879,0.45011343439733664,4.211613228427125,2.5355340611182827e-5,4.4928333111238184e-4,up
ENSG00000058085.13,36.68837798149143,3.7783589721989723,1.1260513231643816,3.355405650233764,7.924868403308941e-4,0.007757006084844203,up
ENSG00000135842.15,550.9676796353468,1.7958568630888139,0.40838772394711426,4.397431063136891,1.0953965945302079e-5,2.1932912428677823e-4,up
ENSG00000279838.1,70.75772866233031,-2.5654474832666954,0.5644401218821365,-4.545118930794928,5.490424415887653e-6,1.220403199278319e-4,down
ENSG00000073756.10,111.75395046768799,5.62375501327497,0.9410201513383947,5.976232289262256,2.283573269410055e-9,1.3971967460223192e-7,up
ENSG00000116711.9,48.183031668333406,3.499861847420417,0.8159459509304087,4.289330492331737,1.79212529363075e-5,3.3407346237957506e-4,up
ENSG00000127074.13,49.533597607244204,6.02247003462605,1.923375288922901,3.1311986117897255,0.0017409437804902382,0.014488612694506438,up
ENSG00000000971.14,267.99845970508255,2.4672252328032815,0.7885796726517599,3.1286949415101377,0.0017558449630852612,0.014578079220698434,up
