gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,reg
ENSG00000100065.13,145.96566224083946,-2.081581628372031,0.5025323336250019,-4.142184470711774,3.44013465724245e-5,5.82560649965241e-4,down
ENSG00000100106.18,399.57396184022195,-1.5021811843986246,0.425384301643219,-3.531350777628234,4.134430672421653e-4,0.004641982263920986,down
ENSG00000185022.10,184.13447146464063,-1.970223249316624,0.3484087994858493,-5.6549181657412335,1.5592054353995843e-8,7.626642742511616e-7,down
ENSG00000184949.14,82.24637578138478,1.8171989241130935,0.56820454861028,3.1981421629897464,0.0013831607497883705,0.012105327715840523,up
ENSG00000272669.1,33.34136921866163,1.898219503305703,0.6137880671679122,3.092630184331056,0.0019839119517438076,0.01608379218495903,up
ENSG00000244509.3,377.322491770409,-3.356203683997249,0.58156342158138985,-5.771002025662214,7.880152741944768e-9,4.1429785074416205e-7,down
ENSG00000128268.11,56.21196374617729,3.752313394861389,0.7526998698441159,4.985138891598976,6.191731824876171e-7,1.8304176909903295e-5,up
ENSG00000128285.4,106.2729882331341,4.502595596502231,1.1933026139307898,3.773221933764553,1.6115281308102587e-4,0.002094628717766702,up
ENSG00000159958.4,82.49769182866618,3.307753961451118,0.5913160285501288,5.593885167566879,2.2204384316199125e-8,1.0595352950881973e-6,up
ENSG00000205704.6,10.664995839290471,2.6214463221065682,0.8942579032268811,2.931420916323156,0.003374152637808355,0.02443194606404937,up
ENSG00000100167.18,152.97919406008495,4.890129164911147,0.6335294388820817,7.718866503725871,1.1736874857320186e-14,2.5134088109090546e-12,up
ENSG00000229891.1,21.679023147900203,4.429083288270563,0.86720245455433,5.107323284211349,3.2675444017787903e-7,1.0586361567386635e-5,up
ENSG00000128274.14,75.19786375744067,-1.8430464017158203,0.6262075533064235,-2.943187752981252,0.0032485133915068866,0.02375839031855932,down
ENSG00000159307.17,502.75121216813744,3.5716229079254718,0.6312342966990976,5.6581572430435045,1.530069216185879e-8,7.526054744040348e-7,up
ENSG00000203527.2,12.965928865030966,4.716268744535678,1.2495485565463136,3.7743781302674595,1.6040730025171037e-4,0.002086483105496322,up
ENSG00000130540.12,100.22024542836978,3.0492341050552696,1.0365643463304695,2.941673728070844,0.003264436747067249,0.023825232451579758,up
ENSG00000100344.9,209.78777923712866,-1.6071717358553312,0.4275925477787678,-3.7586523530500493,1.7083100476212803e-4,0.0021976501418483284,down
ENSG00000056487.14,155.03770759123086,4.360482636550344,0.6428301133804318,6.7832581980641855,1.1749537244545338e-11,1.2657783681853751e-9,up
ENSG00000075275.15,211.59798253722002,3.2608143823137272,0.8863318087926711,3.6789996138754057,2.3415062255388827e-4,0.0028853929347693176,up
ENSG00000073146.14,29.30993578278467,-4.019300044957915,1.0028631346888361,-4.007825101881928,6.128047379136757e-5,9.324827727698566e-4,down
ENSG00000185386.13,163.8250239604735,-2.0110707317535206,0.39892534736783625,-5.041220732206763,4.6257153270764054e-7,1.431798354325496e-5,down
ENSG00000008735.13,178.02820867455603,4.408353772536275,0.37913508755867376,11.627395926139524,2.990826795947204e-31,5.25189185368329e-28,up
ENSG00000182162.8,9.55826326263398,2.9858046100553284,1.0198911134576247,2.927571944354808,0.0034162001419543843,0.024638848597548852,up
ENSG00000124343.11,93.17422838302726,-3.381883406795585,0.9396565480027125,-3.5990633109341377,3.19365438763911e-4,0.0037312422519589334,down
ENSG00000232111.1,19.61247526091805,-7.769203051581797,2.923005692972342,-2.6579500239294642,0.007861755021894458,0.04663933046772523,down
ENSG00000101850.11,17.422586546421126,2.9969157571787752,1.0733805417300633,2.7920347357409505,0.005237773302377286,0.034421893409335755,up
ENSG00000102048.14,53.16068267140087,-2.5921653145283416,0.7843773906471396,-3.304742519910871,9.506368983395317e-4,0.00894597209798616,down
ENSG00000102098.16,147.93912485135556,1.925418316665219,0.3472720747152928,5.544408712516698,2.949491619719685e-8,1.355839603200986e-6,up
ENSG00000086717.17,69.72042610519696,4.920797842462197,0.6599272149940335,7.456576620357575,8.879946566448133e-14,1.4710552991210304e-11,up
ENSG00000147010.16,1263.4181868978078,-3.330939861601437,0.445524680854991,-7.476442955324374,7.636126681420631e-14,1.3018483934538474e-11,down
ENSG00000184368.14,181.33989134719585,3.961093298811055,0.4118343970962071,9.618170135229667,6.701264198548211e-22,4.90309163860444e-19,up
ENSG00000149970.13,76.78992967805023,2.5268501897346027,0.7496588778248606,3.370666665172128,7.498653153486202e-4,0.007414208861217212,up
ENSG00000165186.10,57.52098466972451,5.13631600665524,0.7947745373080556,6.462607652293719,1.0291388108177282e-10,9.267526932286825e-9,up
ENSG00000260822.1,138.74347650082728,1.9668421416625799,0.3625325687158164,5.425283992082809,5.7862466937759224e-8,2.314498677510369e-6,up
ENSG00000099399.5,372.4172674925272,-9.56890791680842,2.995126551055074,-3.194825912593791,0.0013991520972770882,0.012215104952505159,down
