gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000259985.1,21.822675776972456,-1.3971122859064806,0.9449645961763654,-1.4784810897251093,0.1392790549741682,0.35129850694432546
ENSG00000153339.12,334.0934898719731,-0.12490737188358751,0.2949877845835591,-0.4234323535122719,0.6719798438465725,0.850433530138503
ENSG00000101695.7,29.620644307193352,0.8661816664160238,1.0761361206801698,0.804899723901615,0.42087754774764025,0.6782865031615788
ENSG00000134758.12,323.0040090264186,0.8679892949027723,0.5061352541896157,1.7149354598753037,0.08635706047764508,0.25787169306364316
ENSG00000141441.14,98.91934521363714,0.6578179901509412,0.7278250809400999,0.9038133026430835,0.36609440674268856,0.6292525481660765
ENSG00000141431.8,64.22231768496758,4.5545293202075205,0.73662580818755,6.182961918499475,6.290989458513492e-10,4.39896072209621e-8
ENSG00000101746.14,24.405086994908356,4.249957726089147,1.4308136148409154,2.9703084189352484,0.00297500902599839,0.022070620404111417
ENSG00000134769.20,278.06667946059736,0.7029876305886507,0.7178459758093847,0.9793014856648309,0.3274310366040698,0.5900748155549534
ENSG00000166974.11,723.7229569039077,-0.3007797596002825,0.3856688620360076,-0.7798912207026983,0.43545490647642626,0.689763473665772
ENSG00000186812.11,462.85614430649105,1.0232626367271223,0.3809158552237236,2.686321986062062,0.007224343262324653,0.04386565272697818
ENSG00000186814.11,172.83999662209428,0.10882457892585758,0.4289218090112888,0.2537165903890735,0.7997145160855194,0.9190436454490655
ENSG00000268573.1,22.947971609584037,0.53453962265754,0.7162372927252272,0.7463163787851066,0.45547631963269786,0.7053054826058355
ENSG00000257267.2,583.4400114751536,0.6855544395531193,0.367313110205255,1.8664034049044174,0.061984947112562166,0.20693073598794517
ENSG00000172466.14,836.7503249193086,0.3943645212222479,0.3031712482773602,1.3007978938077214,0.19332764310323525,0.43230225390175275
ENSG00000186496.9,27.093036609476716,-0.4452501369880429,0.6235368389817852,-0.7140719026563394,0.4751827190865771,0.7207574110011483
ENSG00000153391.14,256.53558400161455,-0.39088678243909986,0.39401795701106346,-0.9920532186001978,0.3211715653818282,0.5834065444827358
ENSG00000141429.12,920.8807560994474,-0.8147184709525536,0.368330961080941,-2.211919596879934,0.026972220934825503,0.11557642743180474
ENSG00000267397.1,15.251426801800076,-2.3466710159880457,0.949575618117539,-2.471283983302079,0.013462886056755118,0.06963425011977022
ENSG00000141428.15,250.41196336264278,0.5338765887966495,0.5332796426956304,1.0011193866280017,0.316769093471773,0.5781587445550705
ENSG00000141425.16,837.5052816946999,-0.2191188670871231,0.4194855571253389,-0.5223513977184491,0.6014256891525198,0.8069872355812251
ENSG00000141424.11,968.2196283317862,0.34334230601170335,0.31928310324072395,1.075353824010035,0.28221634700206893,0.5409631814381154
ENSG00000134759.12,1078.096299704059,0.28152788053584704,0.28745189456941067,0.9793912854794798,0.3273866813181936,0.5900554371289622
ENSG00000075643.5,97.22469315901525,-1.7807270659017436,0.7643563726733167,-2.3297078817746972,0.019821595689663036,0.09255877211928938
ENSG00000134775.14,339.45315672447543,-1.2190116188308298,0.42965837581627336,-2.83716479753229,0.004551611217333786,0.030776393136843005
ENSG00000134779.13,1183.096832988898,-0.0019644963051547617,0.2529100270518679,-0.007767569866859705,0.993802438250132,0.9974608281058401
ENSG00000150477.13,87.80537148305939,0.7005063021534391,0.32398377647425575,2.162164753361045,0.030605479289094267,0.12669312030091828
ENSG00000101489.17,36.85687384850756,2.4835774392518806,1.1294203641012466,2.1989841145003837,0.02787905186690832,0.11856530655919353
ENSG00000267374.1,39.328743543702075,1.498813604930796,1.1620749133524715,1.2897736520332124,0.197129258604786,0.43751134745956044
ENSG00000175886.10,9.884976975230671,1.2199773733465131,0.9588174663923958,1.272377085428727,0.20323917168388694,0.445703913456004
ENSG00000078142.10,627.9126080893566,0.05713046025890673,0.290080042947145,0.1969472276633535,0.8438688350554322,0.9383528427251269
ENSG00000132872.10,63.995381006895194,-3.418929183495156,2.006913393771037,-1.7035758464249962,0.08846035707138747,0.2620384396379157
ENSG00000267414.1,21.1760156864664,2.3074142958940427,0.7799485510988411,2.9584185939485503,0.0030922190366130856,0.022767029888019197
ENSG00000152217.15,319.3013078055718,1.3756842834218896,0.4786326499912448,2.874196491708315,0.004050568749397149,0.028203008421655015
ENSG00000279319.1,9.516890782262088,1.4668713573518228,0.9945512878644008,1.4749077048621941,0.1402373586052664,0.35300573639743094
ENSG00000141469.15,439.42464697464476,-6.640892604614231,1.7701080390933572,-3.75168772636933,1.7564815924688072e-4,0.0022480916008565783
ENSG00000197046.10,13.61252860310069,-2.230285203017438,1.087385458751348,-2.051052996035545,0.040261786052622844,0.15366158728190765
ENSG00000152223.11,647.333152184569,-0.6001286896810325,0.6112749463389793,-0.9817655594676283,0.32621535897488274,0.5892749412199302
ENSG00000152229.17,52.05510717734115,0.6710143534786394,0.5105253164585614,1.3143605847666218,0.188724887976403,0.4266369311511365
ENSG00000152234.14,2201.56793251316,-0.014316357650685785,0.2500365866090806,-0.05725705123734022,0.9543404323414467,0.9842721714974629
ENSG00000152240.11,475.628036460069,0.25749397601487556,0.4750076644492174,0.5420838341912776,0.5877607546408703,0.7980421287786038
ENSG00000152242.9,370.759381274038,-0.4011376273301071,0.24642797337049877,-1.6278088150609669,0.10356543081199429,0.28927031208499226
ENSG00000141622.12,408.0906425588944,3.48596586417557,0.6373497986133849,5.4694704097492775,4.5138227114344994e-8,1.8827251024415633e-6
ENSG00000101638.12,286.52641051405647,-1.9558709123829674,1.1295732487607093,-1.7315131307587317,0.0833602849826637,0.25190270251171476
ENSG00000270112.3,10.53148600096067,-1.2286109913066139,1.5882515425937538,-0.7735619694725336,0.43918986914512326,0.6923605245428505
ENSG00000078043.14,517.5131024607483,0.2069207898735487,0.3783782928264403,0.5468622111693441,0.5844733989957378,0.7962877559442281
ENSG00000267587.1,9.622770982708596,0.8305660695398324,1.3041101799255987,0.6368833571924247,0.5242008241668226,0.7568006636824307
ENSG00000167216.15,103.45499285652663,-0.45218114268178367,0.7555144006637995,-0.5985076423222305,0.5495012611337439,0.7741165085679085
ENSG00000167220.10,220.98692863905873,-0.41663428325911794,0.3102248481867319,-1.3430074531242435,0.17926956050393617,0.41370100184263475
ENSG00000134049.4,445.1659488303081,-0.31199819668679657,0.5476125280668807,-0.5697426203673189,0.5688522782787537,0.7864771283028829
ENSG00000175387.14,967.771141654276,-0.35038222064180224,0.23188091835952254,-1.5110437854077667,0.130777295561874,0.3361632699549662
ENSG00000269365.2,13.878000915580774,0.9471140212572865,0.7605779828858165,1.2452556379080384,0.21303779682461532,0.4591805219393943
ENSG00000184828.8,70.92052881769266,1.8862879496382257,1.147695320147846,1.6435441676238902,0.10027039486837808,0.2834430350754538
ENSG00000134030.12,517.1391046343191,-0.19256814978904704,0.41533115576451307,-0.4636496615202893,0.6428987679059732,0.8320457576215088
ENSG00000278983.1,33.32903083442963,0.3905342390952048,0.6627063118485487,0.5893021269193154,0.5556586183407024,0.7784717837931014
ENSG00000101665.7,347.2377516649476,-0.6538674187656247,0.5704307377995318,-1.1462696089764632,0.2516836136708002,0.5068888927697273
ENSG00000141627.12,631.954899122994,0.5721373642204335,0.22915239288479705,2.496754919369605,0.012533554654461562,0.06627197221690606
